"Season","ActiveActive","NatureET","NatureNR","NatureSS","NatureTS"
0.000632783881673656,-0.0203487495106484,-0.0903359856196278,-0.0106794169691737,0.0145057969760731,0.0598289890869815
0.000636677317567611,-0.0238744629168316,0.0269036178068749,0.0445848661079282,0.00229515754143902,-0.0238917402392008
0.000592570438338716,-0.0316475601379186,-0.0937212283499373,0.0786361705670366,0.00910754008022838,0.0476350628338511
0.000719264729013789,-0.0204520994920933,0.060962087547457,0.0180242012772848,0.00454301556403825,0.0193027741017738
0.000714962451806963,-0.031273715955208,-0.0559039042270182,-0.0338820201778147,-0.0239923847449185,-0.0500005176494735
0.000615197563903352,-0.106572559274838,0.0202595124736648,-0.0525507026833374,-0.000994525105998489,0.076200878635144
0.000677304177227498,-0.0103093726208169,-0.0494819790787029,0.0414549641738395,-0.0306015025893599,0.0251071662869308
0.000658920467352888,3.41169057560854e-05,0.0297396690697434,0.0559127203427073,-0.0636561535149214,0.00330518284112376
0.000653561643581267,-0.0926674672537904,0.0434040590159311,0.0467534741487721,0.0711819779465006,0.0416688082503746
0.000619015059182703,-0.0081714348181777,0.0265532915374782,-0.0285746982030813,0.0111862520342815,-0.0354762979574205
0.000676084447745966,0.0633462076006056,0.0819033633499208,-0.0245530012140314,0.0177545949853973,0.026032804176664
0.00075536053973305,-0.0537760127423587,-0.0425979063926697,0.00255233365752024,0.00670826179662182,-0.0194220454354304
0.000655588952767818,0.00348316358471176,-0.0614878773520199,-0.00511468569655053,0.0334578290789862,-0.0100154529124461
0.000562506422752314,0.010841633075612,0.0372146847471023,-0.0126555593572981,-0.0225776823888592,0.00559749054234303
0.000678705978903595,-0.060040593912525,-0.0127080274396091,0.0348544917761456,0.0526067081824463,0.0396425758148831
0.000709214474770754,-0.0632404687223651,-0.0513961915733197,0.0330944384371618,0.0386427147752096,0.00536698481377652
0.000741486354275116,0.0557339308667052,-0.00907997921659349,-0.0595110305348607,0.0502851812521338,-0.0525102416795157
0.000594743053002224,0.070968062596435,-0.0354108128601335,0.0224273277011004,-0.0193185429886443,-0.0147559979817372
0.000665620652188805,-0.0318632140918843,-0.0760832462980791,0.0653319344453097,0.00898883708077738,0.0483901195262589
0.000663341642447878,-0.111896709589546,-0.0265467290649413,0.0463292710876771,0.0519727674982524,0.0334833269461437
0.000615139293311568,0.0100436356952721,0.0377355622004868,0.0251449537055038,0.0334325603930174,-0.00153052443819822
0.000470894303647461,0.000456441206921618,0.0712276145746112,-0.0374528054652534,0.00116496898935386,0.0115254237393505
0.000503509393429188,-0.0477751432485493,-0.0651536226408615,0.0411260543177013,-0.0625482413947481,0.0126534470893909
0.000564143571187105,-0.0478285345472041,-0.0174135670192529,-0.0499816818038203,-0.00682115312941383,0.0205398209007551
0.000503365599482588,-0.0336540009669436,0.010425014157043,-0.00596840489189499,0.0598462068809109,0.015131629720655
0.000405759499444948,0.0682150347458192,-0.00284707926932474,-0.0248555422348352,0.0327944494251074,0.0456658366543984
0.000461433169241447,-0.0183542827614226,-0.0472410395864184,-0.0853519306997979,0.0370969472996089,0.00195134292148237
0.000401684820365981,0.031154830545382,0.00990223839083005,-0.0100958790850383,-0.0207456862771377,-0.0344254863669104
0.000515552839839664,-0.0764659188953049,-0.106114832733198,-0.0212786949080275,-0.046501048099374,-0.0201048439002049
0.000390390940340868,0.00753400504072951,0.079945123938754,-0.0103766300468042,0.0735113726770181,0.0315736436530883
0.000513118269796386,-0.0197709151834408,-0.128352030172027,0.109983085790223,0.0377632859004962,0.0243721024683991
0.000534418887275796,-0.00882109199768449,0.0109888925454036,-0.027636551655315,-0.00346123299535214,-0.0176425193651693
0.00040668909784246,0.00111333609601068,-0.0225924359705741,-0.0503395397491464,0.0501468125875684,-0.0026393615311931
0.00037137857782863,-0.0148806345234281,0.0275474068255579,-0.0675935683588379,-0.0297815086929985,0.00753595621920081
0.000438973799996264,-0.0543572356135786,0.000354597105900752,0.0133382760450727,0.011347400270619,-0.0317133109121245
0.000535088634643671,-0.0126036535778717,-0.0192150232529467,0.0846964447792948,0.115447993337389,-0.030115292281913
0.000519613582801767,-0.149571629904454,-0.0774187061193584,-0.063152577846889,0.0821268323364898,0.0427376031179197
0.00052122550078463,-0.0190541852429473,-0.0133828547988303,0.0318426036229048,0.00864022342075345,0.00490961730975875
0.00052024317553758,-0.0412830871071634,0.0433420361038047,0.0558763554801932,0.0851125878798501,0.00669120853472679
0.000539270158072625,-0.0613312437001069,0.019214585835693,0.0052068770907534,0.0332741280820699,-0.0627024161832173
0.000459779997037612,-0.0107432227957234,0.0864387902780974,0.108543092692156,0.0256704782213983,0.06057329583012
0.000552941572913202,-0.0203065742708837,-0.000663176777279908,0.0100046639222216,-0.0252672795255821,-0.0215061614680892
0.000570823401180936,-0.0292340403806745,0.0800182121923607,-0.0020031106295248,0.0700142592238264,0.0472717895102365
0.000479014036468162,0.00239593164847835,-0.00373798855312265,-0.000226963565810598,0.0360967726640988,0.0328195586125853
0.000575003341136141,-0.0618641531781004,0.102031021736032,-0.0847239147092104,0.00131594187434505,0.00881578997149204
0.000492848260795219,0.0147562480486595,0.0291344503256278,0.0107593420293559,-0.0212449552407446,0.0362524553793503
0.000612587114385521,0.0279655946473242,-0.0238460601074687,-0.000964130615534175,-0.061987691643534,-0.0608639878957804
0.000526373368680342,0.0513558526973897,0.0245956025045022,-0.0771645164804033,0.0913218439086358,-0.0340107955192969
0.000650083598412043,0.0579557069360923,-0.0140432364249272,0.00443331244827881,-0.0709711830777214,-0.0834141725124763
0.000524546790936214,0.0654131709267149,0.0487045439145134,-0.00611822869060864,-0.0664504726748053,0.00925634574494931
0.000633756670188572,-0.0679126601191224,0.017107894857762,0.00457439175384164,0.0886123938402678,-0.0358215707879173
0.000516912230498213,-0.0481363047877821,0.0285507479267586,0.000344798578416229,-0.0201539875845839,0.000340246386956192
0.000479056799869963,-0.103731651832642,-0.00868813021833741,0.100434559688108,-0.0282113003913297,0.0512204522827233
0.000401469341751589,-0.0176917707850802,-0.0551815924839357,-0.0057186829020786,-0.058322213318229,0.0214517071096938
0.000268659360506333,0.0854131800911687,-0.0790096538784473,-0.0506098302793353,0.0375650677159333,0.0820061764774382
0.000287093559022405,-0.062744032548779,-0.0409148639547482,-0.00207506167814106,0.0481826949642051,0.0396694750880077
0.000258536617116881,0.0427356828993941,0.0514547561652725,-0.0600981217773508,-0.0235976465369826,0.0510389555466851
0.00030721147754999,0.0205387138704171,-0.0434174397639684,0.0373596044759448,0.0156753762580511,0.0231334314111814
0.000373219047709881,0.0925483975168021,-0.00663765576775282,0.00690305574002197,0.0234444950286817,0.00744396421484658
0.000510772275199222,-0.0164335888801258,-0.00171735231849007,-0.00432573194784522,-0.0199804515948396,-0.082787962755609
0.000581135258761808,0.0167893204389926,0.0484323634053575,0.0302027294398319,0.00700010564160422,-0.0542358710526545
0.000514391769379658,0.00308640232653033,0.0251676529128027,0.0353422734581059,-0.0253044472020388,-0.00296744230175749
0.000433904131013143,0.0153793145725943,-0.104426794573242,-0.0700395937383923,-0.0198770194866041,-0.0188480501053647
0.000346925551061357,0.0140915373218934,-0.0751383680998031,0.0719805810980082,-0.0715530003128708,0.0795082143088763
0.000292450694300384,0.0315417038127584,-0.0499676827204368,-0.000920861781669546,-0.00737297907193026,0.0735791693137463
0.000401930633754274,-0.0573235871016433,-0.0064578259477649,0.0474485925082393,0.0120530784834009,-0.0214243692819833
0.000476933238141599,-0.0181773366238705,-0.0848547680856783,0.00177661096632249,0.0422499784580751,0.0781043681129135
0.000570316613721319,-0.0237671697869418,-0.000713097863031778,-0.081188332934893,-0.0214193130832778,0.0159713248952724
0.000610362705968134,-0.063321307327133,0.0119952177764791,0.0140439430124331,-0.0963358500445195,0.0254247737111261
0.000498804512450972,0.00414804196534962,0.0114067875156861,-0.0145343751792061,-0.117152893314533,0.0381782392529704
0.000387812640750812,0.0620554514464559,-0.0362588462548494,-0.0265708146776048,-0.041347893066277,0.125387825944533
0.000522342077458702,0.0143751510971822,-0.0561199809635852,0.0297336055456644,-0.0134090289127423,-0.0151276823989126
0.000534954258650982,0.0485937626004297,0.0460641146880508,-0.0306819232914818,-0.0274448817253775,-0.00900395225281097
0.000457084613200649,-0.0296965533000433,0.0463524082378757,0.0723587734943271,-0.0514565983614009,0.011029141700356
0.000435242462115791,-0.0460815092758103,-0.0719091765850829,0.0267174189677038,0.0610295148815013,0.0456635846155897
0.000491499655320197,-0.00765753074055167,0.0586379004129131,-0.0053364042115275,-0.0418362673845623,-0.00372076386572525
0.000413819856063402,-0.00190320289661155,0.0112390684537728,-0.0537462203938199,-0.00492284213474889,-0.0135101361729379
0.000365625428283393,0.022461657809833,0.0331708516746605,-0.0408485864718495,-0.0207068144308235,0.0184957200166275
0.000386890468401256,0.0283124689543944,-0.0262458539944583,0.0328771581795497,-0.0518859360757722,-0.047034668641606
0.000271241523639288,-0.0376298008820119,0.0263920968683575,-0.0594361630369303,0.104002950612523,0.0862538374987211
0.000300048723846275,-0.0137291747932031,0.00995154478977101,-0.0148496188543173,0.0121132309136996,-0.000275494251645084
0.000241664049856955,0.0134472386395224,0.0174634652009542,-0.0139451898396694,0.0694940749228214,0.0759968360156364
0.000347212529447932,-0.0424862145857755,0.0440351546142902,-0.00232281664043729,0.0756289513690376,-0.00380761373761935
0.000305974441182464,0.0776750842077278,0.0886487196723943,0.00477207466945232,-0.0338616576138551,-0.0620011314693068
0.000414957814705417,0.0268079900335168,-0.019667015022681,-0.00912708027373132,0.00411591671479693,0.0447193847360564
0.000315683163766857,0.0139063045365476,-0.0712630727204991,0.00489153094861934,-0.0608492525411106,0.0721572827349048
0.000471414971376597,-0.0467402139443235,-0.0904234546945367,0.0218704754609926,-0.079162089208245,-0.0178698427585158
0.000478229237485221,-0.0178841432437551,0.042336787645894,-0.0100810120432011,-0.0234144744875583,0.0333716065217621
0.000523841424834352,-0.0973489050059687,0.0144121246209529,-0.0308230819717958,0.0292901220184478,0.00181781309247858
0.000400379488647647,0.0531720248024822,0.0128969284883841,0.0169646264899984,-0.0147040169354229,0.0380434737512251
0.000480315274022948,0.0578104762828983,-0.0960792282920567,0.0159488203699365,-0.0849955470291576,-0.00881176123115303
0.000624762928473851,0.0144495662771033,0.0389825444108486,-0.0506365002569448,0.0245653277910118,-0.0525259182382804
0.000717873753420404,-0.0177792833078669,-0.0296442216034599,0.0224465614899418,0.0434629706760365,-0.031544897750853
0.000583649612995499,-0.0273882600935184,-0.0908113341687284,0.0113042212878577,0.0864481699399444,0.0875244291247485
0.000688911516257374,-0.0303152122305215,-0.00300475454777846,0.137682013737331,0.060483198497496,0.0389784456327827
0.000649575701309757,-0.0832673026202722,-0.016895320929867,-0.0846773219206735,0.0030056924982385,0.0883396104903967
0.000649430014783007,-0.0318601778825983,-0.0240339407716506,0.0280821494942683,-0.0274419399609187,0.00742993165647989
0.000627945003683238,0.0171344343180247,0.0758576804101676,-0.0495252123916913,-0.0477274628425947,0.0472484615716987
0.000671626972417347,-0.0119178984832183,0.0148416812085934,-0.0692252239158221,-0.0417283890253318,-0.0233512586489222
0.00053909578663078,0.039529895734271,0.0151665025158229,-0.00677457331207376,-0.0851606955612222,0.0522524917807301
0.000559504985476015,-0.00562278866146737,0.0357280123768508,-0.00306940093707991,0.0203997938807236,-0.0346004591067836
0.00046172938849625,0.0270902355876475,-0.0345194444697007,0.0104159740356126,0.0429595320420325,0.0424019523196557
0.000471884103467,0.0335771996078862,0.0371563590094086,0.0229855508136969,0.00638089887992091,0.0480316511424262
0.000554883715893557,0.0278379018759495,0.0504861794556711,0.0832892550999175,-0.00458755976411955,-0.0603828397481678
0.000613459779843524,0.00790640212613716,0.00523811456951209,0.0635997388060366,-0.0140781920391579,-0.00940918156898034
0.000698289722666974,-0.122833487202838,-0.0630372579597981,-0.0158746620196078,0.0773887770779818,0.0477864943134881
0.000610192118754281,0.0245780453679858,-0.0346422947192999,-0.0234395163650853,0.0209198195316155,0.00933800972416662
0.000570189385731562,0.0220414570562156,-0.0979078713266957,-0.0348540427814533,-0.0300149239259402,-0.0134857680179502
0.000615666458512748,0.0455842674111558,0.049564598807271,0.0543700619865137,0.0223660159224088,-0.042572390877767
0.000784970310052458,-0.132612057244932,0.011721855977668,0.074343356108001,-0.0307374707394139,-0.0276247420127691
0.000776127522006527,-0.0220044785825028,0.0349022276973617,-0.0253661034483667,-0.0907790868398859,0.0381661834848281
0.000667395791144754,0.028917646352013,0.0032246428120537,0.0425844669730213,-0.0451520264663981,0.0245718340959094
0.000746085680866413,-0.0829527396054097,-0.0568477906775151,-0.0123808842910172,0.0509781020488486,0.0320476087061764
0.000804421534310758,0.00386044212490463,-0.0523627389605818,-0.00192068413320592,-0.0147463124751089,-0.0329912462261378
0.000825277794684969,0.00871299809992487,-0.120293081652366,-0.0425997230251212,-0.0289419450877403,-0.0441294302008808
0.000666762684590638,0.102171300772306,0.0535622389879507,-0.039975640112996,-0.0793735934836818,0.0586636357716608
0.00080737334419205,-0.10796781158422,-0.0413865921188294,0.0219684223578598,-0.0207639412597983,0.011248216817969
0.00074841109458277,-0.0797412078009944,0.012431487899652,-0.0245710187889199,0.0336220018187805,-0.027586710277607
0.00085410193674283,-0.0741137634564893,0.0748663039690416,0.00117164258501488,-0.0477081901727287,-0.148737827479855
0.000701768886091696,-0.00854611113141984,0.03214441850039,0.0367230414066012,0.0206240006112282,-0.0682922996188575
0.000681348557513379,-0.0325591074122865,0.0740837136830555,-0.0408823685403706,0.00527142293818616,-0.044037782699357
0.000583995889405089,0.05040546889767,0.0494461363463605,-0.0414033472673724,0.00473666819103322,-0.025504970396032
0.000639341283908612,0.0277861080212325,-0.019867800314212,0.0236605078855403,0.00736875969072595,-0.0190929687685454
0.000655225948619435,-0.0585349609303307,0.0275080844719363,-0.0453358462000173,0.0263041305326041,0.018996317573317
0.000637937008788882,0.0271038750275663,0.0289393901492039,-0.0564449829439877,0.0555000094833975,0.0070359874127887
0.000627866504137683,-0.0495082996751479,0.0707836478020729,0.014126706803737,0.119203595883412,0.0182909487755885
0.000698528437787509,-0.117689038626156,-0.0432903049372776,-0.00725657909149645,0.0502288493723845,0.0101733841249433
0.000759571367643919,-0.0864085370083168,-0.069027210494355,0.0175859370958202,0.0506537081813682,-0.0210176617621716
0.000642227603734422,-0.0703805001422014,0.0472690163252462,0.0324003902263527,0.0106741258026611,0.0154359298646169
0.000535196255869747,0.0190200224541479,0.00488032763357665,0.020654286020244,0.0352191577111871,0.045276428644995
0.000477835061943587,0.107153704340856,-0.0762294414943156,0.0452154981042596,-0.0209234451070813,0.0135365899810444
0.000518218023687748,0.0662155779305824,-0.0333488442966258,-0.0698540293126561,-0.0120649055673555,-0.0612695621659809
0.000530258679201823,0.0146894667017067,0.0391460289186423,-0.0307179496743493,-0.00681799164923264,-0.00759178752373589
0.000458525498580908,0.106905758220087,0.0441959736303344,0.00749549654286603,-0.0021876999790111,0.0495999918292344
0.000602998647179676,-0.001272840544695,-0.0178766894485129,0.105210260994357,0.0917203331389071,-0.0173262818477939
0.000588603928841353,-0.0500267128120788,-0.0138338026033869,0.0262002749135505,0.0797640730610486,0.00639885480917445
0.000526401875469452,0.0496121362506172,0.0650338603028494,-0.0365129595200993,-0.0409064322538915,-0.0114086354921771
0.000662080254545006,0.0193973035876693,0.0499040382217122,0.0234819138922637,-0.0472098762245993,0.0118178920619533
0.00066833595690105,-0.0282641296866314,0.103224916402843,0.00800309135375541,0.0318181321134607,0.0767069669789807
0.000669632577116859,-0.0602486496319423,0.0972896185708129,-0.00926681825562102,0.00400493216430331,0.0288436461085614
0.000637291839874837,-0.101393450712132,-0.0244188784160096,-0.0956957337661589,-0.0274914121337583,0.0284621432266199
0.000666876673194805,0.011937580903384,0.0215664717114966,0.0225868677045312,-0.0441221333670444,-0.0865592914159256
0.000625051706212287,-0.0577410361632175,0.0182211386352033,-0.0227832946800535,0.0470382520228096,-0.0557472521466511
0.000632345824907555,-0.0463905749957488,-0.0331230560969128,-0.105675858542935,0.0667758714331153,-0.0460465181694632
0.000553022531648711,0.043781623004263,0.059435225095697,-0.0100491922319484,0.0166585687136112,-0.113676599911229
0.000385008935209738,0.0159049628482438,-0.0503267000638957,0.00371189193751008,0.0592341126179836,0.0886365468231131
0.000494325251466999,-0.0559143106812705,-0.076890323746802,0.0167311177535927,-0.0577954277290741,-0.0261560201044498
0.000420920812096571,-0.0607031225674187,-0.116750435424902,0.0223215739925409,-0.0408774597806488,0.0962309704743837
0.00049956580541115,-0.0772827218588474,0.0336905205365707,-0.0607346540112423,-0.0255833077489591,-0.0364204917390564
0.000599442918169102,-0.1207634601247,-0.0133425342861811,0.0290763371359004,-0.0311141413541336,-0.0538514474689891
0.000566395384397925,-0.0736917845186799,-0.0731601316427473,-0.0295864426559772,0.0477938229093956,0.0297138138641371
0.000548429198332391,0.0426129117395732,0.037804894049283,0.0905636301569922,-0.00606071560746993,-0.0481971041776431
0.000578456540623754,0.0167102842918272,0.000353507150217354,0.021475407896448,-0.0640152766489539,-0.0218589222381485
0.000717745139450274,-0.0345283764752863,0.0183382217408015,-0.00349459820121477,0.147741551808078,-0.0886675598414453
0.000765279921755998,-0.0796646994273408,0.0061513382360769,-0.0285178175042514,-0.0203923292802572,0.0254601028425103
0.000839066737666443,-0.0805455824021105,-0.0750631460797903,0.0810584256042784,-0.0244837848703776,0.0193010560641404
0.000946566394498534,-0.0501514638428853,0.0309485363963937,-0.0542277118018245,0.069583063404475,0.00304494791769635
0.000984803459661667,-0.0729483693671779,0.0362863952049515,-0.0466263387302653,-0.000998517453517825,-0.0339335498585671
0.000912748262358653,-0.0086908656845621,-0.0312105111850171,0.0147772934389089,-0.0366922060290163,0.0110953226019263
0.000800338741884363,0.0416461928015803,-0.00844673066220769,0.00537449398913634,-0.0113119448968381,-0.0781956837438545
0.000858160253116139,-0.00346365757636254,-0.0839264494220535,-0.0812664766272458,0.0180246401183943,-0.0625633342500288
0.000639862422103453,0.100521248497968,-0.0231046998293751,0.0879783296551534,-0.00366982145756937,0.0346046038345083
0.000748825988895811,-0.0697370365384626,0.0189025003884589,0.0148428422141244,0.0037153206525339,-0.0266984540784416
0.000624887859547855,-0.054013350965047,0.0976245519139861,-0.064964701682088,-0.0526777324465843,0.0245863702545286
0.000531652022369023,-0.000697369142445937,0.0783255211229919,-0.0510398371072996,0.0015465865378804,0.0472097521368498
0.000574509008129342,0.0303890778498969,0.0106117372611083,-0.0356995528519127,0.0429731765322337,0.00877302484172967
0.000647154531559949,0.0211079375544178,-0.0922123143755288,0.0766715576496347,0.0632581437746609,-0.0400026240557966
0.000481445995392218,0.0576160125875413,-0.0370350983748078,-0.0252751426526285,0.077457243285477,-0.00990011344128168
0.000452336446152976,0.0536530622608538,0.0125938940927764,0.00387995388034507,-0.0296949984081915,0.0221307356876308
0.00050878801834279,0.00865745697087984,-0.0722246481456931,0.0497151037574296,-0.0610600243789088,0.0454414525229512
0.000558178229781629,0.040967736160155,-0.0310080738300625,0.0598654019353451,0.0559066952517629,0.00962931029741047
0.000691522506263731,-0.0621013986988071,-0.0248244651708455,0.0273013451067754,0.0427527487703552,0.0141067394037677
0.000612643397606449,0.0213616464412244,0.044641794426383,-0.0284371174819662,-0.084174700292019,0.00322080110720332
0.000534726944723444,-0.0773536997239646,-0.0177283624630086,-0.0447190656374685,-0.0282628672443123,0.0374230013019008
0.000557599695091062,-0.0522965978747871,0.0266618462608042,0.0430341909744721,0.0699706212302494,0.0343951246252383
0.000488094511220188,-0.035184816135297,-0.0268011092198659,-0.00759625148281142,0.0143569145860942,0.0251083390635949
0.000461633603745732,-0.0617497669251562,0.0416022992113095,-0.00257499167144418,-0.0436571547079845,-0.0316187949851921
0.000429944864334013,-0.028530517257389,0.0562570454974144,-0.0743085871161085,-0.00351146370129118,-0.0303210051051604
0.000312492867680779,-0.00301786015670135,-0.0639201371923634,-0.03659901948251,0.0936188224085801,-0.0275679082662861
0.000509132837869563,-0.0792101287893198,0.0235807511670145,-0.0123154001008597,-0.00375453154727695,-0.0282164611327005
0.000550347101353649,-0.00614555445794569,-0.0209605387526936,-0.0513870087616807,0.00774192062026801,-0.0174557804166092
0.000536702267901224,-0.0397918065265182,0.03027433624995,0.0564122614436927,0.054657213425905,-0.0835615714229339
0.000548305191360227,-0.0370561909349509,0.0425955934209716,0.0829050273579017,0.0917851446786072,0.0177944892313783
0.000574668532287935,-0.0481641077123021,-0.0333701526572964,-0.0495141502954361,-0.00599419420119382,0.0209823466576914
0.000538515359838499,-0.0926425893031272,-0.0731328294595979,-0.00269046726386326,-0.0284889118569705,0.0352773888800572
0.000579801004618391,-0.0375383591011911,-0.0946906996009525,-0.0491772696860685,0.00758348865034901,0.07389905850516
0.000564860483110636,0.0207835909992313,0.0039827929882372,-0.0452566269298447,-0.0567315002638504,0.0559320026273749
0.000642044814930293,0.026150065325564,-0.0941642004459594,0.00676545925928649,0.0874574946398184,-0.0196643814705802
0.000747265277002913,0.0189129538866073,-0.0868451802694169,-0.00601173849632713,-0.0569484146516397,-0.0626865255571638
0.00071398853396607,0.0330586548582672,0.0368463812179216,0.00205706136391967,-0.00570604048313388,-0.0135813679747239
